"bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","bin_39","numpts","indvdID"
"0.121816400","0.028982982","0.011210718","0.007282690","0.007008285","0.007987977","0.009162325","0.010668460","0.013156452","0.016653045","0.024795926","0.047919284","0.087936871","0.102352803","0.116792648","0.117204570","0.119532583","0.146103359","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1099,"MLBS01714"
"0.3315933782","0.0287431968","0.0047427667","0.0015200338","0.0009237225","0.0010140808","0.0018206624","0.0045754824","0.0130045240","0.0327190098","0.0523513360","0.0588822497","0.0527333161","0.0634513178","0.0925614537","0.1206552659","0.1329183912","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",340,"MLBS01718"
"0.189430158","0.031125867","0.009955197","0.006328990","0.006108562","0.006069358","0.005587004","0.005940143","0.008327217","0.015570926","0.036833719","0.076224778","0.099418089","0.090060027","0.083223604","0.105003856","0.195943607","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",482,"MLBS01720"
"0.233686815","0.093529725","0.040829187","0.016900786","0.007367602","0.003906382","0.002769801","0.002685448","0.003421132","0.005588282","0.010925233","0.022515951","0.042019527","0.057939466","0.070511258","0.095453884","0.124176461","0.146806415","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",645,"MLBS01722"
"0.182879406","0.101111396","0.068132840","0.048188997","0.033710066","0.021553311","0.013060636","0.008482006","0.006907453","0.007670988","0.011215713","0.019081532","0.032807278","0.051392527","0.076928103","0.106035734","0.104282806","0.088823874","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",882,"MLBS01723"
"0.009408502","0.006041716","0.004280702","0.003527442","0.003414491","0.003787052","0.004599363","0.006017968","0.008523333","0.012534414","0.017441120","0.021995849","0.025524983","0.027900763","0.029836873","0.031481071","0.031920846","0.033131310","0.035901162","0.038632416","0.045995487","0.066914985","0.112032803","0.166599161","0.226987120","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",236,"MLBS01729"
"0.036102357","0.019597028","0.012493282","0.009875854","0.009401124","0.010214627","0.011667178","0.012935267","0.013857078","0.014376247","0.014272684","0.013929288","0.013718916","0.013841393","0.014954643","0.017744461","0.022824482","0.031644607","0.044456774","0.061183034","0.083881795","0.110249759","0.136006375","0.139540034","0.113820247","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",846,"MLBS01730"
"0.017875061","0.009446091","0.005527070","0.003626536","0.002795999","0.002674997","0.003228135","0.004769942","0.008000264","0.013937014","0.024066401","0.041307885","0.067688639","0.089759855","0.087828426","0.070947048","0.059795242","0.071372461","0.112409729","0.149650165","0.126371211","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",266,"MLBS01731"
"0.018312781","0.011842760","0.008346758","0.006693333","0.006152058","0.006401008","0.007409529","0.009223464","0.011900003","0.015594998","0.020153273","0.024841211","0.028484175","0.029752267","0.028539625","0.026065718","0.024275044","0.024889372","0.029133625","0.037644446","0.049412096","0.061642015","0.071458890","0.077122136","0.081776611","0.086764070","0.091683873","0.094653896","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1277,"MLBS01738"
"0.023076214","0.007270709","0.002806041","0.001461104","0.001057935","0.001062955","0.001445959","0.002540682","0.005331886","0.012018952","0.027573933","0.063962970","0.130122489","0.190432280","0.179155249","0.104330684","0.050369008","0.035959135","0.041821687","0.053033693","0.063977374","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",116,"MLBS01740"
"0.01529267","0.01612466","0.01738405","0.01875520","0.01912181","0.01804862","0.01576250","0.01299656","0.01095284","0.01014831","0.01072447","0.01292712","0.01704118","0.02255594","0.02761360","0.02958367","0.02926035","0.02958079","0.03313108","0.04115770","0.05105125","0.05760564","0.05903354","0.05848574","0.06176599","0.07202972","0.09219777","0.11933905","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",361,"MLBS01742"
"0.06593384","0.02759685","0.01881977","0.02253175","0.03628209","0.06218605","0.08196005","0.09635011","0.11209026","0.11747500","0.11151930","0.08878615","0.07832255","0.06136294","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",268,"MLBS01757"
"0.03426285","0.02392069","0.01839264","0.01603724","0.01558625","0.01625880","0.01771173","0.01969938","0.02189293","0.02396842","0.02526781","0.02594384","0.02679134","0.02778018","0.02901787","0.03083003","0.03333013","0.03647725","0.04059374","0.04563362","0.05061260","0.05571299","0.06274823","0.07123021","0.07635407","0.07347082","0.06548036","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1576,"MLBS01759"
"0.076349790","0.027374117","0.011992334","0.007188019","0.005906482","0.006247251","0.008085324","0.012284308","0.019854690","0.029688605","0.036979590","0.042862368","0.051723080","0.060216216","0.058066284","0.043240506","0.027431020","0.020487454","0.021189881","0.029410754","0.049821916","0.095976069","0.222712897","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",109,"MLBS01765"
"0.022979445","0.012216915","0.007484861","0.005633371","0.005198466","0.005641173","0.006859676","0.008843853","0.011848386","0.015949231","0.020183568","0.023371754","0.024385217","0.023200412","0.021507110","0.022079157","0.025733782","0.032252207","0.042050571","0.054974922","0.071442639","0.090361196","0.115618307","0.145712874","0.176888836","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",471,"MLBS01769"
"0.063227749","0.030178293","0.016487787","0.010687347","0.008158838","0.007153105","0.006952474","0.007141016","0.007619915","0.008302621","0.009066493","0.009928048","0.011128563","0.012935598","0.015762463","0.019812451","0.024272752","0.028964826","0.035667980","0.046897669","0.062866768","0.081901379","0.103520280","0.118387842","0.120693827","0.111420772","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1116,"MLBS01770"
"0.1209526824","0.0337761437","0.0111222882","0.0045613618","0.0023269781","0.0014587032","0.0011058118","0.0009917815","0.0010242289","0.0011798611","0.0014615259","0.0018667976","0.0023474478","0.0028016775","0.0031440795","0.0033309364","0.0033714769","0.0033666606","0.0034211930","0.0036174457","0.0040100717","0.0046301422","0.0055090990","0.0067232429","0.0085145194","0.0112336733","0.0155136272","0.0220838125","0.0315494381","0.0427806666","0.0543968896","0.0675848726","0.0866615398","0.1133850860","0.1443959685","0.1678066071","0.0000000000","0.0000000000","0.0000000000",581,"MLBS01776"
"0.074580801","0.034164657","0.017607116","0.010534573","0.007199243","0.005452279","0.004458293","0.003826685","0.003375426","0.003002027","0.002671312","0.002403218","0.002213155","0.002117470","0.002127244","0.002251545","0.002505189","0.002917263","0.003537581","0.004402914","0.005487405","0.006646299","0.007690018","0.008611565","0.009660628","0.011113702","0.013308793","0.016763114","0.022184717","0.030574093","0.043342187","0.062365127","0.091276069","0.129679439","0.160651423","0.169449355","0.000000000","0.000000000","0.000000000",1254,"MLBS01777"
"0.015437140","0.009965854","0.006789840","0.005015527","0.004027817","0.003482174","0.003240429","0.003267079","0.003563799","0.004152336","0.005038486","0.006160750","0.007442426","0.008716514","0.009696481","0.010358813","0.010756521","0.010729244","0.010151411","0.009175046","0.008294797","0.007828442","0.007852203","0.008318863","0.009171520","0.010405950","0.012229611","0.015288577","0.020916935","0.031844633","0.053377108","0.090536944","0.130606801","0.147070066","0.143409970","0.130602715","0.000000000","0.000000000","0.000000000",328,"MLBS01778"
"0.047930163","0.020315352","0.009491976","0.005099800","0.003169983","0.002268139","0.001851548","0.001704480","0.001742580","0.001941643","0.002305709","0.002848866","0.003594227","0.004526129","0.005579046","0.006628695","0.007508130","0.008057186","0.008217684","0.008153351","0.008132461","0.008429898","0.009221517","0.010563006","0.012472186","0.014980201","0.018270159","0.022767712","0.029555079","0.040463144","0.058337005","0.085795413","0.121590068","0.147390076","0.139257474","0.111739402","0.000000000","0.000000000","0.000000000",1282,"MLBS01781"
"0.1007221012","0.0265850533","0.0089210409","0.0041231364","0.0025927566","0.0021073933","0.0020557304","0.0022400123","0.0027089749","0.0036184378","0.0051904095","0.0075372121","0.0099895435","0.0105534492","0.0085351909","0.0059177544","0.0038662216","0.0024895021","0.0016126042","0.0010959320","0.0008115775","0.0006739008","0.0006406928","0.0007086671","0.0009212930","0.0014134692","0.0025475360","0.0053100436","0.0122908337","0.0291622542","0.0632774312","0.1196408902","0.2189571906","0.3284246803","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",134,"MLBS01785"
"0.025766998","0.012619298","0.006726167","0.004089538","0.002888234","0.002372333","0.002243548","0.002404483","0.002864853","0.003693647","0.004974433","0.006696962","0.008609588","0.010157465","0.010920987","0.010974832","0.010584645","0.010015255","0.009664588","0.009785885","0.010433380","0.011738074","0.013661437","0.015964744","0.019046967","0.023652596","0.030554081","0.039786757","0.052382751","0.069902805","0.094114615","0.121418518","0.145076587","0.166613921","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1006,"MLBS01789"
"0.016564505","0.010039235","0.006166860","0.003927833","0.002680809","0.001994901","0.001619365","0.001416716","0.001309655","0.001255095","0.001219245","0.001179078","0.001124178","0.001064407","0.001017834","0.001004391","0.001041609","0.001148771","0.001354634","0.001705152","0.002268168","0.003122904","0.004307438","0.005760479","0.007409425","0.009310279","0.011520093","0.014575547","0.020085880","0.030996380","0.053664949","0.098508665","0.166941941","0.212874582","0.178293883","0.118810280","0.000000000","0.000000000","0.000000000",431,"MLBS01793"
"0.037102149","0.020433072","0.012150298","0.008091898","0.006070443","0.005045374","0.004515526","0.004220676","0.004008791","0.003817060","0.003661189","0.003571755","0.003571770","0.003669830","0.003865161","0.004174473","0.004623473","0.005223305","0.006005875","0.007055163","0.008447818","0.010283583","0.012666117","0.015543324","0.018598461","0.021753646","0.025866281","0.032100556","0.041888301","0.056780848","0.076811531","0.097230640","0.110501407","0.111973263","0.103130799","0.090390485","0.000000000","0.000000000","0.000000000",3011,"MLBS01798"
"0.034413489","0.015780665","0.007912070","0.004534977","0.003007050","0.002291978","0.001971782","0.001868621","0.001910995","0.002060021","0.002282722","0.002526641","0.002744931","0.002963866","0.003251592","0.003673897","0.004292471","0.005223221","0.006725599","0.009231898","0.013562236","0.020768067","0.030969317","0.041266666","0.044953488","0.039544887","0.032875699","0.030570172","0.034688476","0.047428346","0.071140024","0.101088725","0.121106024","0.126203789","0.120983166","0.000000000","0.000000000","0.000000000","0.000000000",443,"MLBS01802"
"0.021355063","0.010874070","0.005946102","0.003639475","0.002540920","0.002033618","0.001857409","0.001914168","0.002190713","0.002722878","0.003573968","0.004829041","0.006569423","0.008720500","0.011018799","0.013030495","0.014227432","0.014387714","0.013847734","0.013154455","0.012616399","0.012526733","0.013206687","0.014854997","0.017507663","0.020845821","0.024701051","0.029801580","0.037631204","0.050551893","0.070401599","0.096191447","0.122575857","0.143223661","0.153047531","0.000000000","0.000000000","0.000000000","0.000000000",1023,"MLBS01805"
"0.034892861","0.016331521","0.008221466","0.004622187","0.002948071","0.002140786","0.001758940","0.001613184","0.001625000","0.001772725","0.002075701","0.002575128","0.003320531","0.004348433","0.005660217","0.007184685","0.008678380","0.009877494","0.010787009","0.011541432","0.012166871","0.012616824","0.012847424","0.013013330","0.013403485","0.014407022","0.016792006","0.021468271","0.029445535","0.041765905","0.059074448","0.080092044","0.103022671","0.125220202","0.144708271","0.157618960","0.000000000","0.000000000","0.000000000",1935,"MLBS01806"
"0.031160744","0.015637282","0.008515620","0.005225589","0.003651787","0.002886271","0.002538356","0.002426493","0.002456890","0.002592361","0.002833749","0.003182188","0.003613497","0.004078790","0.004537870","0.004986877","0.005395965","0.005706874","0.005902513","0.006056535","0.006204938","0.006371334","0.006644452","0.007118188","0.007930843","0.009361584","0.011919287","0.016581500","0.025106248","0.040133961","0.064394097","0.096798758","0.128949291","0.147799880","0.144967485","0.129883744","0.000000000","0.000000000","0.000000000",2137,"MLBS01808"
"0.008169579","0.007779372","0.007662481","0.007941665","0.008672120","0.009899629","0.011543948","0.013296107","0.014505414","0.014673405","0.013965649","0.012835804","0.011601809","0.010420015","0.009405463","0.008678494","0.008192070","0.007852869","0.007620449","0.007477580","0.007448207","0.007554795","0.007782918","0.008166870","0.008803489","0.009930263","0.011926242","0.015285393","0.020585530","0.028250374","0.038266880","0.050420926","0.065022630","0.082848926","0.106829289","0.140537635","0.185289033","0.000000000","0.000000000",943,"MLBS01809"
"0.097634531","0.044001795","0.018661740","0.009162545","0.005208986","0.003010364","0.001894859","0.001408749","0.001287269","0.001459162","0.002014342","0.003222667","0.005436710","0.008882422","0.015684892","0.029758551","0.053649538","0.117459732","0.231918959","0.172372978","0.098936141","0.052023928","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",43,"MLBS01819"
"0.092948505","0.031775462","0.011819600","0.005297370","0.002992889","0.002155928","0.002017385","0.002452359","0.003768091","0.006883456","0.013415454","0.024108596","0.036661187","0.048293886","0.055990541","0.063814298","0.075296076","0.106090910","0.140166807","0.125242818","0.072033105","0.030717363","0.011511467","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",381,"MLBS01821"
"0.053020317","0.018212397","0.007132253","0.003423540","0.002093019","0.001644729","0.001640342","0.002016476","0.002918562","0.004691323","0.007973915","0.013855996","0.024871227","0.046105258","0.081144082","0.119968532","0.114330956","0.077261766","0.056255774","0.058759100","0.078303498","0.085037775","0.058417497","0.034623353","0.021831932","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",201,"MLBS01822"
"0.064992398","0.026993780","0.012334148","0.006310456","0.003650597","0.002487822","0.002017144","0.001894033","0.001955714","0.002103274","0.002257283","0.002409566","0.002594539","0.002974376","0.003897906","0.006061875","0.011062053","0.022424472","0.044189227","0.071370842","0.087775357","0.094881343","0.113319784","0.164301931","0.212073041","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",463,"MLBS01833"
"0.056666744","0.020811805","0.008891890","0.004868881","0.003498309","0.003213245","0.003551381","0.004341834","0.005455922","0.006870294","0.008941981","0.012203440","0.017115677","0.022527645","0.024973317","0.024262623","0.024524105","0.029452408","0.042479945","0.064274997","0.087221215","0.102536376","0.115220246","0.127731308","0.146418624","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",406,"MLBS01835"
"0.035828323","0.015839017","0.008000105","0.004820086","0.003490568","0.002988758","0.003027565","0.003710301","0.005531437","0.009763285","0.018896948","0.034948841","0.053552622","0.061577287","0.056232613","0.040969758","0.028897755","0.025436048","0.030982632","0.047134759","0.070111778","0.090737643","0.106212761","0.107994301","0.112094858","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",144,"MLBS01846"
"0.061053329","0.024120853","0.010494744","0.005384684","0.003380711","0.002607065","0.002422679","0.002616922","0.003172135","0.004147402","0.005678316","0.007965071","0.010988608","0.014108486","0.016338492","0.017827448","0.020259418","0.025028972","0.033279224","0.046225453","0.064498655","0.089108838","0.121753753","0.150068794","0.143447297","0.111299318","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",838,"MLBS01847"
"0.073503499","0.030745613","0.014628032","0.008257017","0.005574771","0.004450296","0.004116100","0.004282534","0.004872485","0.005850351","0.007196925","0.009048363","0.011608704","0.014575882","0.016931642","0.018094388","0.017850169","0.018128667","0.021121028","0.028640803","0.042438467","0.066855419","0.107169423","0.153815537","0.165602739","0.144525775","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",383,"MLBS01848"
"0.044146521","0.017052017","0.007566310","0.004182784","0.003001885","0.002794121","0.003249874","0.004402903","0.006293043","0.008647557","0.010730585","0.011753037","0.012652290","0.014778610","0.018980516","0.025825636","0.035531303","0.046960947","0.063359511","0.086205640","0.105143134","0.121261523","0.145590386","0.169782776","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",574,"MLBS01849"
"0.077988183","0.036570018","0.018703770","0.011242348","0.008145564","0.006932387","0.006651975","0.006843561","0.007300687","0.007707053","0.008095142","0.008430699","0.009131230","0.010682027","0.013709411","0.018684615","0.025453675","0.034247522","0.046129494","0.061948860","0.079854131","0.097689111","0.118468363","0.133407991","0.144225275","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",249,"MLBS01850"
"0.072991509","0.031319950","0.013350262","0.006130234","0.003314514","0.002199999","0.001802378","0.001790746","0.002102728","0.002913349","0.004701689","0.008459790","0.015448122","0.025112225","0.035097091","0.041300658","0.040302834","0.040711785","0.049236811","0.068370138","0.106794595","0.151192770","0.122995937","0.072888827","0.041897916","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",151,"MLBS01851"
"0.051930219","0.037285995","0.026692630","0.019731471","0.015542279","0.012680854","0.010521013","0.008673037","0.007247587","0.006452908","0.006441585","0.007394270","0.009613974","0.013371903","0.017962436","0.021503258","0.023024333","0.024340562","0.027639900","0.034781803","0.048102976","0.068210834","0.094252101","0.119826587","0.138977250","0.144157691","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",397,"MLBS01862"
"0.008365510","0.005261643","0.003673603","0.003035831","0.003050429","0.003712457","0.005286165","0.008192087","0.012247123","0.015983544","0.020573881","0.029003398","0.044831958","0.069113934","0.094458199","0.098900483","0.083228733","0.079718025","0.091036781","0.097266606","0.087501107","0.063363912","0.039831415","0.023034355","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",298,"MLBS01864"
"0.024484777","0.012489469","0.006783831","0.004207576","0.003113669","0.002782191","0.002962734","0.003639649","0.004944571","0.007091885","0.010359455","0.014693851","0.019966396","0.026326941","0.033076196","0.037709649","0.040555706","0.044373370","0.052123231","0.062966404","0.068697180","0.071260041","0.076946959","0.093221986","0.116239143","0.134959117","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",455,"MLBS01866"
"0.032761427","0.020388983","0.012812045","0.008179874","0.005584517","0.004308974","0.003846655","0.003966579","0.004633246","0.005958735","0.008182940","0.011469588","0.015825850","0.021235398","0.026821528","0.031124067","0.034898326","0.039560446","0.047743596","0.058343906","0.065066192","0.070320743","0.079432177","0.098774130","0.122163421","0.138304995","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",731,"MLBS01867"
"0.232554245","0.044073921","0.014377130","0.008245717","0.006627658","0.006003152","0.006058520","0.006501144","0.007031065","0.007568820","0.008727588","0.010473120","0.012508916","0.016423021","0.024739633","0.040178840","0.058640780","0.081195115","0.127327877","0.242282200","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",137,"MLBS01879"
"0.2530749324","0.0213729435","0.0035791332","0.0012384336","0.0007762499","0.0007392657","0.0008862204","0.0012176433","0.0019060693","0.0033594579","0.0066643999","0.0136417719","0.0265709487","0.0497863042","0.0811308116","0.0931653218","0.1003344119","0.1152478703","0.1819083545","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",278,"MLBS01880"
"0.2434801854","0.0240156609","0.0039392559","0.0011534405","0.0005490602","0.0003782774","0.0003514655","0.0004197483","0.0006108551","0.0010243363","0.0019294983","0.0040485389","0.0089383935","0.0179998911","0.0292606561","0.0418377680","0.0595258952","0.0857220369","0.1060988447","0.1090415116","0.1178799867","0.1365046452","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",951,"MLBS01881"
"0.2542127282","0.0239716351","0.0036279835","0.0009651941","0.0004245437","0.0002855629","0.0002724856","0.0003416554","0.0005257018","0.0009356798","0.0018235706","0.0036719271","0.0071163419","0.0121131506","0.0174132881","0.0240487450","0.0361334735","0.0569252567","0.0871162328","0.1138222793","0.1194982374","0.1188292566","0.1071334826","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",1337,"MLBS01883"
"1.921017e-01","1.412838e-02","1.654008e-03","3.405623e-04","1.194229e-04","6.773797e-05","5.867971e-05","7.310777e-05","1.230601e-04","2.621384e-04","6.584104e-04","1.797066e-03","4.864798e-03","1.244921e-02","2.982304e-02","5.992098e-02","8.615642e-02","1.146856e-01","1.392383e-01","1.345692e-01","1.097385e-01","8.362833e-02","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00",601,"MLBS01884"
"0.2047859860","0.0274204456","0.0053020743","0.0016223229","0.0007630766","0.0005207958","0.0004833777","0.0005703408","0.0008068017","0.0012863088","0.0021700957","0.0036862007","0.0061550756","0.0100036264","0.0161716202","0.0267470546","0.0435671299","0.0664610447","0.0903447348","0.1027571958","0.1011583799","0.0911903184","0.0752291081","0.0574010003","0.0426359944","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",1751,"MLBS01886"
"0.17694734","0.04446774","0.05003874","0.09472054","0.07221773","0.03786890","0.02952990","0.03310789","0.03836201","0.05424828","0.09316118","0.20903656","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",836,"MLBS01887"
"0.2369799985","0.0225186062","0.0038194278","0.0012565424","0.0007107019","0.0005971436","0.0006361595","0.0007540474","0.0009543075","0.0013386270","0.0021337979","0.0038363866","0.0076622201","0.0161541967","0.0326180643","0.0563515812","0.0803404713","0.0987199308","0.1223631977","0.1497380620","0.1557300268","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",799,"MLBS01888"
"0.244474420","0.026159644","0.005436710","0.002458027","0.002089963","0.002635476","0.003680419","0.004533915","0.005189439","0.006535998","0.009856177","0.016783850","0.028316504","0.046937489","0.080636367","0.120421493","0.138970175","0.119298204","0.094406883","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",605,"MLBS01889"
"2.330871e-01","1.645423e-02","1.922920e-03","4.054713e-04","1.454249e-04","8.378090e-05","7.321438e-05","9.131780e-05","1.525325e-04","3.189757e-04","7.758647e-04","2.023234e-03","5.204639e-03","1.215767e-02","2.635129e-02","5.338898e-02","7.939768e-02","1.101508e-01","1.277227e-01","1.202380e-01","1.010182e-01","1.026024e-01","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00",988,"MLBS01890"
