"treeID","XTOP","YTOP","ZTOP","z_max","z_sd","i_mean","i_max"
"MLBS02389",538206.487,4140953.11,32.209,32.209,10.110159325977,73.5148861646235,368
"MLBS02398",538203.318,4140964.94,31.848,31.848,10.4575883762928,75.7231903485255,400
"MLBS02402",538218.801,4140969.055,137.858,137.858,9.3193747766208,64.4455252918288,280
"MLBS02405",538218.801,4140969.055,137.869,137.869,8.78230129985876,72.483024691358,305
"MLBS02410",538210.667,4140972.203,30.632,30.632,8.90278380118247,69.615992970123,355
"MLBS02412",538217.308,4140962.922,32.309,32.309,9.4503113379056,72.1416938110749,280
"MLBS02415",538219.773,4140956.018,30.471,30.471,9.72532201019797,80.4713375796178,255
"MLBS02417",538219.763,4140963.503,32.564,32.564,9.28134019135486,75.3893020594966,290
"MLBS02419",538215.482,4140963.555,32.236,32.236,9.4066604093555,74.3060935285782,289
"MLBS02421",538206.524,4140958.337,31.137,31.137,8.04076823179293,76.6574550128535,381
"MLBS02423",538213.874,4140957.014,28.941,28.941,5.78471155312899,86.8116883116883,335
"MLBS02427",538218.593,4140955.293,30.705,30.705,9.85139074607447,83.3667820069204,290
"MLBS1330",542028.926,4136622.953,16.451,16.451,5.85661743764543,148.274253731343,618
"MLBS1331",542026.802,4136621.777,17.488,17.488,5.38557335106404,143.527027027027,553
"MLBSU0000",542529.873,4136757.411,15.164,15.164,5.37605535093711,105.524904214559,540
"MLBSU00011",541771.673,4136653.669,20.027,20.027,7.11413680559565,91.7931873479319,323
"MLBSU0005",542375.245,4136741.427,18.893,18.893,6.78762318387702,105.519282511211,535
"MLBSU0008",542089.899,4136897.936,17.353,17.353,5.37056805529683,60.6981132075472,175
"MLBSU0009",541971.14,4136912.494,16.363,16.363,6.38305977281749,156.495867768595,475
"MLBSU0012",541992.047,4136807.473,21.448,21.448,7.38584360717696,154.662999420961,624
"MLBSU0013",541978.51,4136787.532,22.808,22.808,8.91797451059379,114.881203007519,545
"MLBSU0014",541989.286,4136785.737,21.5,21.5,8.66792263816604,75.9070512820513,475
"MLBSU0015",542062.596,4136403.838,20.644,20.644,8.62926340295941,123.944162436548,554
"MLBSU0016",542049.748,4136402.802,23.21,23.21,8.02150713298051,90.553164556962,433
"MLBSU0017",542065.171,4136403.062,20.376,20.376,8.34966152207642,130.27358490566,593
"MLBSU0020",542500.743,4136644.439,16.574,16.574,4.61664370943714,101.825042881647,492
"MLBSU0021",541944.195,4136501.302,18.554,18.554,6.77370375054621,168.225903614458,553
"MLBSU0024",542074.694,4134979.528,13.268,13.268,4.23037781739363,124.482319660537,581
"MLBSU0028",544328.782,4142340.542,33.926,33.926,8.6815301730477,88.8365384615385,428
"MLBSU0031",542286.903,4134605.538,9.883,9.883,2.75380486516527,156.661577608142,569
"MLBSU0032",541965.873,4134785.293,9.088,9.088,2.90029728533977,196.485655737705,730
"MLBSU1100",541989.477,4136782.337,22.196,22.196,7.97441475281042,116.584302325581,579
"MLBSU2110A",541982.252,4134789.632,9.837,9.837,3.81897111534385,207.592592592593,648
"MSLB01975",542413.3,4134856.31,14.159,14.159,4.7077807556329,121.374277456647,596
"OSBE01087",404530.773,3288340.536,25.054,25.054,8.50967774213058,4.90594059405941,14
"OSBS00001",407431.296,3286351.103,15.336,15.336,4.56531224821306,9.25,15
"OSBS00002",407431.257,3286357.378,19.474,19.474,8.47286859649487,5.68085106382979,14
"OSBS00004",408348.683,3285371.402,9.317,9.317,3.4032596394139,6.86538461538461,15
"OSBS00006",408350.948,3285353.925,24.287,24.287,8.52472248900321,5.20408163265306,16
"OSBS00007",404905.791,3284462.196,16.208,16.208,6.66551835943762,6.26060606060606,16
"OSBS00008",404887.93,3284449.035,18.886,18.886,8.65771880862416,6.61734693877551,18
"OSBS00011",406969.764,3283961.715,13.249,13.249,5.46190874954954,7.58333333333333,17
"OSBS00014",403674.3,3284396.271,8.937,8.937,3.13424934432169,7.45454545454545,17
"OSBS00015",403467.392,3284788.204,11.967,11.967,5.10937940433434,4.84615384615385,13
"OSBS00020",403469.343,3284807.923,15.139,15.139,5.72289488632524,7.19662921348315,19
"OSBS00021",403492.376,3284791.723,9.298,9.298,3.81461682636494,7.14545454545455,18
"OSBS00022",403486.518,3284796.95,14.47,14.47,5.61611992379888,7.14828897338403,21
"OSBS00023",403606.024,3285044.038,8.463,8.463,3.4036695314541,10.1256038647343,22
"OSBS00024",404104.838,3284849.462,14.284,14.284,6.01332737047603,5.64516129032258,14
"OSBS00026",404280.58,3284857.224,14.761,14.761,6.80053112785485,4.12048192771084,10
"OSBS00027",404376.007,3284701.846,0,0,0,8.3,12
"OSBS00029",403500.323,3284581.87,11.012,11.012,4.30828307821954,6.83529411764706,16
"OSBS00040",404241.35,3284742.857,15.1,15.1,4.90420673607312,7.33333333333333,14
"OSBS00044",404042.855,3284953.456,12.587,12.587,5.08086849719537,8.88524590163934,20
"OSBS00050",404241.392,3284721.568,15.851,15.851,7.13450043522511,4.54545454545455,9
"OSBS00085",403612.278,3285059.318,8.56,8.56,3.56354593251319,9.53333333333333,22
"OSBS00086",403621.761,3285060.939,15.535,15.535,6.4931201396525,8.40131578947368,21
"OSBS00093",404003.865,3284949.464,18.956,18.956,8.53576995513647,6.87292817679558,21
"OSBS00094",404009.961,3284947.646,20.868,20.868,8.78607234704578,6.12313432835821,23
"OSBS00095",404007.929,3284960.352,20.982,20.982,9.01067165953356,6.72727272727273,22
"OSBS00098",404015.766,3284956.907,19.731,19.731,8.47137967312935,5.95881006864989,21
"OSBS00099",404018.958,3284954.225,18.514,18.514,8.48540654528158,7.77659574468085,20
"OSBS00100",404018.1,3284950.144,18.576,18.576,7.16835578857982,6.03152585119798,22
"OSBS00111",404033.562,3284941.466,14.226,14.226,6.1017224366405,7.85106382978723,19
"OSBS00114",404033.562,3284941.466,14.317,14.317,5.29238330015541,6.28599221789883,21
"OSBS00115",404042.882,3284941.369,14.401,14.401,5.83960878567437,4.3728813559322,16
"OSBS00116",404042.529,3284945.407,15.287,15.287,6.50769284927167,5.98611111111111,18
"OSBS00119",404032.273,3284942.896,8.36,8.36,4.26952508167793,9.61538461538461,18
"OSBS00120",404032.586,3284948.963,15.003,15.003,5.77442636135589,8.82238010657194,20
"OSBS00121",404032.861,3284957.83,6.198,6.198,2.63119980863693,8.33333333333333,21
"OSBS00122",404038.294,3284958.722,15.916,15.916,6.43149125088382,7.41076487252125,21
"OSBS00123",404042.883,3284959.091,15.359,15.359,6.79433501357995,6.22935779816514,20
"OSBS00157",408346.09,3285360.735,21.478,21.478,8.25234725902502,5.84134615384615,22
"OSBS00190",408334.393,3285357.81,11.033,11.033,3.46163513328252,6.28169014084507,17
"OSBS00191",408339.073,3285358.769,8.45,8.45,3.00025808998051,7.94642857142857,15
"OSBS00249",403612.24,3285045.348,7.853,7.853,3.09752482068567,9.140625,21
"OSBS00250",403610.674,3285050.465,8.068,8.068,3.34848124432965,9.375,21
"OSBS00251",403614.867,3285049.513,8.601,8.601,3.74301679920501,8.9618320610687,20
"OSBS00252",403618.341,3285052.134,6.38,6.38,1.47754248425704,13.4042553191489,22
"OSBS00253",403616.801,3285047.174,8.433,8.433,2.92948588958791,10.8913043478261,19
"OSBS00583",403670.513,3284380.103,7.678,7.678,3.43349767332487,10.1818181818182,22
"OSBS00585",403675.221,3284381.282,8.244,8.244,3.59956880083546,6.63636363636364,15
"OSBS00643",403606.816,3285181.682,18.299,18.299,7.47940159407942,8.53658536585366,21
"OSBS00655",403610.288,3285185.789,17.907,17.907,7.3974019508678,8.02666666666667,23
"OSBS00656",403608.159,3285184.323,17.419,17.419,5.84448348596165,7.12021857923497,21
"OSBS00657",403612.614,3285190.244,17.416,17.416,6.54114758713591,8.13218390804598,23
"OSBS00661",403615.573,3285194.933,18.224,18.224,7.96808063503276,5.96629213483146,20
"OSBS00662",403615.996,3285194.523,17.93,17.93,7.82046520653471,5.54545454545455,15
"OSBS00664",403615.791,3285195.755,18.034,18.034,7.59681225575628,7.575,20
"OSBS00666",403619.049,3285191.723,19.092,19.092,8.21747748420182,5.14678899082569,18
"OSBS00669",403616.088,3285190.711,18.54,18.54,7.80874871681418,7.01111111111111,18
"OSBS00671",403615.787,3285189.822,17.872,17.872,7.50277582883088,6.55357142857143,19
"OSBS00673",403613.939,3285183.344,17.951,17.951,7.13331914701977,6.37096774193548,22
"OSBS00674",403621.274,3285182.386,15.595,15.595,5.40671057852458,9.02777777777778,21
"OSBS00676",403616.495,3285179.385,16.108,16.108,6.61401953892952,6.68253968253968,18
"OSBS00677",403615.279,3285179.155,18.018,18.018,7.66675932614363,5.34285714285714,16
"OSBS00678",403611.296,3285180.76,17.689,17.689,7.93297858159664,5.77272727272727,16
"OSBS00683",403603.705,3285195.655,14.567,14.567,6.5361146706974,7.98275862068965,18
"OSBS00695",403612.618,3285193.872,14.559,14.559,5.59804755330049,7.44897959183673,19
"OSBS00697",403619.833,3285192.877,17.658,17.658,7.5197139686534,5.42079207920792,20
"OSBS00771",402555.515,3284314.176,18.692,18.692,7.33632279183227,6.68292682926829,19
"OSBS00774",402561.346,3284313.016,13.205,13.205,5.97121488894848,6.96,14
"OSBS00778",402562.808,3284317.761,15.757,15.757,6.67971714094692,8.59016393442623,21
"OSBS00781",402558.786,3284318.292,12.879,12.879,5.59230365626041,7.82352941176471,17
"OSBS00782",402559.462,3284322.434,14.434,14.434,5.76177110352905,8.09677419354839,16
"OSBS00784",402555.301,3284321.351,6.624,6.624,2.96234285659172,8.8,17
"OSBS00785",402550.092,3284319.295,17.522,17.522,7.25497736773972,7.51666666666667,22
"OSBS00786",402546.561,3284317.052,16.184,16.184,7.22971442123676,7.5,22
"OSBS00788",402547.869,3284313.738,10.963,10.963,4.48228524325415,8.45454545454546,19
"OSBS00789",402543.758,3284310.252,17.676,17.676,7.55549680620678,7.91216216216216,21
"OSBS00791",402560.914,3284306.933,9.976,9.976,4.2086463014738,9.09090909090909,17
"OSBS00801",403602.303,3285168.064,18.898,18.898,7.55230338244397,5.91129032258065,18
"OSBS00802",403597.181,3285169.328,18.112,18.112,7.82589171718875,5.85555555555556,19
"OSBS00803",403596.399,3285165.59,17.995,17.995,7.35737932548785,8.70292887029289,23
"OSBS00805",403601.086,3285175.116,16.31,16.31,7.45388798832747,6.875,15
"OSBS00806",403601.086,3285175.116,16.273,16.273,7.15825559929082,6.78358208955224,21
"OSBS00807",403597.822,3285173.723,15.882,15.882,7.40421010302428,6.45901639344262,19
"OSBS00808",403597.355,3285170.16,16.97,16.97,7.42037626861905,7.44186046511628,18
"OSBS00809",403596.467,3285169.178,18.545,18.545,7.7271768907708,7.02150537634409,22
"OSBS00810",403596.13,3285173.767,16.664,16.664,7.2038949686892,6.13709677419355,21
"OSBS00811",403603.246,3285179.813,14.36,14.36,7.27779757206808,9.5,20
"OSBS00812",403595.28,3285177.447,15.503,15.503,6.97633162348981,7.71666666666667,20
"OSBS00814",403592.233,3285169.486,19.175,19.175,7.9189113245034,6.26515151515152,19
"OSBS00815",403595.557,3285161.663,11.676,11.676,4.69754810037141,8.21212121212121,18
"OSBS00816",403595.298,3285160.426,14.727,14.727,6.33761919406804,6.43478260869565,18
"OSBS00817",403589.989,3285159.586,16.106,16.106,6.79258675597605,7.06134969325153,21
"OSBS00820",403584.212,3285168.877,14.854,14.854,5.89536055134061,6.96969696969697,18
"OSBS00821",403586.34,3285174.355,21.112,21.112,8.93217289343274,6.62888482632541,22
"OSBS00822",403589.131,3285175.671,15.567,15.567,5.90504251322579,4.47826086956522,11
"OSBS00823",403593.289,3285174.825,15.985,15.985,7.0420643282548,5.40983606557377,17
"OSBS00824",403592.148,3285178.147,14.461,14.461,4.94327903222913,11.1904761904762,20
"OSBS00825",403585.416,3285159.58,14.129,14.129,5.14402276112956,9.36363636363636,21
"OSBS00848",404889.114,3284457.752,19.256,19.256,9.08704214493354,7.2093023255814,19
"OSBS00849",404891.366,3284461.799,18.772,18.772,8.72201133434404,7.10364145658263,19
"OSBS00864",404897.643,3284458.361,20.18,20.18,8.18827521817897,5.77147239263804,20
"OSBS00865",404897.643,3284458.361,20.18,20.18,8.25423612671648,6.63351498637602,21
"OSBS00866",404904.348,3284458.127,14.433,14.433,7.14589590701214,5.31818181818182,16
"OSBS00881",404890.99,3284475.304,19.928,19.928,8.35413826161371,6.22752293577982,19
"OSBS00898",404896.482,3284472.023,18.484,18.484,8.37763029172667,5.01030927835052,20
"OSBS00910",404902.346,3284473.596,21.388,21.388,8.182963281903,5.07648183556405,20
"OSBS00941",401553.213,3285839.278,23.585,23.585,6.5368478244519,7.87796610169492,24
"OSBS00945",401555.063,3285839.027,24.086,24.086,8.29684824854737,7.70909090909091,19
"OSBS00953",401562.915,3285840.996,17.336,17.336,5.09694693463546,6.6078431372549,21
"OSBS00991",404540.387,3288332.439,15.281,15.281,6.61074650815791,5.26829268292683,16
"OSBS00994",404540.612,3288335.692,18.105,18.105,7.17333980162262,4.56716417910448,13
"OSBS01002",402560.987,3284310.268,6.747,6.747,3.01735012883822,9.6,14
"OSBS01003",402553.383,3284311.934,14.811,14.811,5.76699056050901,7.125,14
"OSBS01006",407449.996,3286350.523,0.217,0.217,0.0462645554491675,4.45454545454545,9
"OSBS01007",407450.98,3286345.584,14.285,14.285,6.10395940191715,5.57831325301205,14
"OSBS01010",407439.032,3286345.197,15.054,15.054,6.12297781565559,5.42857142857143,12
"OSBS01011",407435.595,3286346.707,16.953,16.953,6.85239334656409,6.02105263157895,13
"OSBS01013",407435.851,3286347.717,16.782,16.782,7.86910944389516,5.46153846153846,13
"OSBS01015",407434.342,3286346.369,16.89,16.89,6.94504250668114,4.76470588235294,13
"OSBS01021",407435.86,3286359.848,12.279,12.279,3.62426248593266,8.36,16
"OSBS01022",407432.503,3286363.692,18.424,18.424,8.36483457932515,6.63157894736842,14
"OSBS01023",407448.792,3286357.448,22.796,22.796,8.75433173160974,5.54486765655261,17
"OSBS01024",407449.046,3286358.223,23.166,23.166,9.09210877565378,4.88696808510638,14
"OSBS01025",407449.046,3286358.223,23.166,23.166,9.56611960314121,4.49029982363316,14
"OSBS01036",401558.842,3285854.291,30.816,30.816,8.91658782404357,5.72754491017964,19
"OSBS01037",401558.62,3285853.738,30.781,30.781,8.7113420416638,7.06214689265537,20
"OSBS01038",401558.905,3285844.539,6.614,6.614,1.77018554225605,8.02469135802469,14
"OSBS01120",404688.827,3288442.821,10.759,10.759,1.72621409507316,5.40040444893832,20
"OSBS01121",404687.182,3288448.517,9.723,9.723,1.6556564604614,3.2311320754717,15
"OSBS01202",404530.21,3288338.696,23.245,23.245,8.29082519512183,5.06637168141593,14
"OSBS01268",406965.766,3283961.051,13.513,13.513,5.9864840815867,7.33333333333333,16
"OSBS01298",406971.687,3283960.288,13.829,13.829,6.01064424625784,8.08695652173913,18
"OSBS01305",406964.114,3283960.187,16.812,16.812,7.45275595750116,6.21590909090909,20
"OSBS01308",406966.563,3283957.695,15.898,15.898,6.91008685145345,8.18867924528302,20
"OSBS01331",407199.092,3284154.802,19.435,19.435,7.29929827411599,5.84684684684685,23
"OSBS01340",407207.211,3284162.035,18.656,18.656,7.88277314933796,6.49350649350649,16
"OSBS01342",407205.525,3284161.676,16.826,16.826,6.95701262652442,6.98780487804878,22
"OSBS01343",407206.822,3284161.452,17.526,17.526,8.29655686743275,7,15
"OSBS01345",407206.567,3284157.147,17.138,17.138,6.70844612792041,7.26162790697674,23
"OSBS01352",407212.914,3284158.196,13.994,13.994,3.27258614073561,6.6,22
"OSBS01358",407208.647,3284161.779,17.024,17.024,7.45757786962681,6.140625,19
"OSBS01363",407209.123,3284162.296,17.055,17.055,7.19142776325924,7.01904761904762,18
"OSBS01364",407209.414,3284167.015,14.274,14.274,6.82909080275483,6,19
"OSBS01365",407206.718,3284168.113,14.807,14.807,6.99216671711995,7.08571428571429,20
"OSBS01369",407211.703,3284168.548,14.99,14.99,6.50535218451195,6.76923076923077,16
"OSBS01371",407212.816,3284171.228,14.012,14.012,6.22258066455502,5.12121212121212,17
"OSBS01373",407207.654,3284172.708,15.115,15.115,7.17011554467406,9.47368421052632,20
"OSBS01507",407200.142,3284165.943,17.22,17.22,7.42667130783549,7.06666666666667,23
"OSBS01508",407200.142,3284165.943,17.316,17.316,7.67150785556868,7.54347826086957,19
"OSBS01512",408433.116,3283612.603,18.95,18.95,7.79105848321166,5.09433962264151,17
"OSBS01515",408426.514,3283619.663,21.341,21.341,8.64517314142183,4.54838709677419,18
"OSBS01519",408425.617,3283618.9,19.84,19.84,6.2922205024975,4.41176470588235,11
"OSBS01524",408426.988,3283613.346,17.728,17.728,6.56354095905807,5.3013698630137,19
"OSBS01531",408440.437,3283611.427,23.659,23.659,10.242755049607,5.02164502164502,18
"OSBS01536",408440.208,3283617.651,22.453,22.453,8.53671764789837,5.22413793103448,17
"OSBS01543",408438.611,3283629.956,18.658,18.658,8.00589782996709,6.42647058823529,17
"OSBS01551",408424.835,3283625.31,19.508,19.508,5.80700665079904,7.27272727272727,22
"OSBS01554",408428.928,3283627.73,22.697,22.697,9.59189577674073,6.72513089005236,21
"OSBS01556",406872.062,3284852.465,14.366,14.366,6.78810022985864,7.34177215189873,18
"OSBS01558",406872.79,3284844.449,16.681,16.681,6.99190625627827,7.18627450980392,18
"OSBS01566",406863.386,3284849.388,19.72,19.72,8.12986150217518,5.93759286775632,20
"OSBS01568",406869.641,3284854.764,14.353,14.353,6.62294652130292,7.84615384615385,19
"OSBS01570",406870.301,3284848.451,14.073,14.073,6.40107776677614,8.95,17
"OSBS01571",406873.518,3284855.608,14.326,14.326,6.38335846252601,7.10227272727273,17
"OSBS01574",406873.412,3284851.017,15.41,15.41,6.74681086880808,6.69934640522876,19
"OSBS01587",406879.622,3284851.223,10.019,10.019,4.7305913814429,8.83333333333333,17
"OSBS01589",406880.298,3284853.377,12.412,12.412,5.76541882395197,9.29166666666667,15
"OSBS01593",406880.801,3284854.499,13.667,13.667,6.31820218404425,7.46153846153846,16
"OSBS01611",404005.655,3285239.852,4.182,4.182,2.25091821264123,8,14
"OSBS01840",408341.753,3285365.452,20.713,20.713,7.77230360051675,5.26239067055394,15
"OSBS01853",408348.577,3285364.283,10.632,10.632,3.54726140826057,5.71428571428571,14
"OSBS01855",408349.34,3285361.477,17.043,17.043,5.2647599116458,5.2972972972973,19
"OSBS01906",406875.986,3284852.773,13.19,13.19,6.15724366749122,6.40229885057471,16
"OSBS01909",406870.956,3284858.545,14.289,14.289,6.05068594062583,6.1551724137931,18
"OSBS01910",406873.282,3284856.571,14.606,14.606,5.74821463882154,6.65,20
"OSBS01911",406879.642,3284849.804,11.874,11.874,3.75488849368393,10.2,16
"OSBS01912",406876.413,3284848.131,13.14,13.14,5.89837204961789,7.3695652173913,19
"OSBS01915",406868.328,3284856.705,13.625,13.625,5.85861804992457,7.29411764705882,20
"OSBS01921",406863.552,3284861.863,12.278,12.278,5.26626343670968,8.10144927536232,21
"OSBS01925",406861.534,3284859.232,11.451,11.451,4.93067739819569,8.18018018018018,19
"OSBS02055",404220.194,3285118.816,9.158,9.158,3.67049225527195,5.66666666666667,18
"OSBS02056",404223.81,3285114.291,10.137,10.137,3.90822588099026,7.3,18
"OSBS02059",404228.812,3285114.687,6.614,6.614,3.12834021411324,9.2,20
"OSBS02060",404232.376,3285113.155,11.048,11.048,4.36257083953166,7.24489795918367,20
"OSBS02069",404227.825,3285103.555,8.479,8.479,3.52828951735833,11.3888888888889,23
"OSBS02136",404224.742,3285120.002,12.035,12.035,4.85585485629813,7.8,20
"OSBS02140",404219.888,3285122.314,9.765,9.765,4.14111698386298,6.35384615384615,21
"OSBS02141",404213.663,3285120.073,11.215,11.215,4.86122794874604,5.97297297297297,18
"OSBS02142",404213.161,3285115.453,5.51,5.51,3.00268033596652,6.6,11
"OSBS02143",404221.253,3285114.161,13.473,13.473,5.74717509557836,6.20588235294118,21
"OSBS02146",404219.944,3285111.333,13.496,13.496,5.57322753540421,6.48076923076923,20
"OSBS02147",404213.742,3285114.94,5.73,5.73,2.84111089628687,6.75,9
"OSBS02148",404213.738,3285105.026,9.141,9.141,3.84199999892157,7.11578947368421,20
"OSBS02149",404221.686,3285113.807,13.292,13.292,4.79187812546258,5.71153846153846,20
"OSBS02150",404221.131,3285110.62,11.832,11.832,4.55595080423325,5.45578231292517,20
"OSBS02151",404222.792,3285104.785,7.767,7.767,2.88617370282129,5.77272727272727,18
"OSBS02152",404231.192,3285104.187,8.846,8.846,3.78868950431525,7.73134328358209,22
"OSBS02178",404232.877,3285106.687,8.348,8.348,3.59947674371865,7.57142857142857,22
"OSBS02189",404020.291,3285243.964,18.525,18.525,7.32391166615747,7.44174757281553,24
"OSBS02220",404021.066,3285242.295,17.122,17.122,6.30360709369442,7.87417218543046,22
"OSBS02221",404019.875,3285228.17,16.153,16.153,5.87132408019915,9.57037037037037,20
"OSBS02223",404022.286,3285227.733,12.356,12.356,5.41396929924741,7.45454545454545,20
"OSBS02229",404008.424,3285229.646,18.939,18.939,7.82731622739388,5.77234401349073,21
"OSBS02230",404007.821,3285234.607,11.47,11.47,4.38212614751048,8.45833333333333,20
"OSBS02306",404366.785,3284700.867,15.646,15.646,6.72297488740664,5.23636363636364,11
"OSBS02307",404367.15,3284698.668,17.03,17.03,7.65211163543319,4.5,12
"OSBS02308",404367.293,3284699.533,16.798,16.798,7.66317132695119,4.86666666666667,12
"OSBS02309",404374.756,3284697.722,15.799,15.799,2.94072068595845,6.2093023255814,11
"OSBS02310",404373.649,3284697.671,16.838,16.838,5.75121919438381,4.02857142857143,8
"OSBS02312",404380.232,3284699.362,11.566,11.566,2.41846678195889,7.06578947368421,13
"OSBS02529",403661.899,3284381.251,10.717,10.717,4.92233980782637,6.21212121212121,15
"OSBS02536",403676.399,3284392.874,8.739,8.739,2.42542969961567,12.5833333333333,21
"OSBS02550",403672.14,3284395.447,9.578,9.578,3.69439195735457,5.65789473684211,17
"OSBS02701",404152.109,3285224.726,13.691,13.691,3.98811293417086,9.40740740740741,18
"OSBS02702",404153.375,3285225.006,11.967,11.967,3.04149880737173,5.55882352941176,19
"OSBS02703",404151.667,3285229.906,9.862,9.862,4.20373086786599,6.94512195121951,16
"OSBS02704",404144.288,3285221.112,14.092,14.092,5.66951790416344,7.30357142857143,20
"OSBS02707",404130.39,3285210.986,11.197,11.197,4.58483571343151,7.54368932038835,20
"OSBS02708",404122.999,3285204.444,14.204,14.204,6.00316353919283,8.06741573033708,21
"OSBS02709",404127.621,3285203.446,13.613,13.613,6.07409094292683,5.66666666666667,17
"OSBS02710",404126.991,3285199.66,15.558,15.558,6.75548743447006,7.10729613733906,19
"OSBS02711",404125.427,3285200.041,14.198,14.198,5.94160248455442,6.48333333333333,16
"OSBS02712",404126.484,3285196.807,13.858,13.858,5.82250280374376,7.68316831683168,17
"OSBS02713",404137.372,3285202.817,13.529,13.529,4.92407096583879,7.355,23
"OSBS02714",404143.307,3285211.922,6.966,6.966,3.19838386746125,7.36363636363636,18
"OSBS02718",404138.572,3285194.937,11.684,11.684,5.44512804592869,6.64516129032258,16
"OSBS02722",404154.33,3285217.598,14.819,14.819,5.27336274199276,9.25498007968127,20
"OSBS02723",404161.44,3285224.995,13.328,13.328,5.50594186891617,7.02380952380952,19
"OSBS02726",404130.109,3285206.294,13.051,13.051,5.39385138727575,7.30578512396694,18
"OSBS02959",404398.13,3284706.814,23.221,23.221,10.3842516494049,4.41004184100418,10
"OSBS02960",404397.828,3284710.231,23.26,23.26,10.1548897060153,4.89007092198582,11
"OSBS02961",404401.434,3284711.463,22.469,22.469,10.2228533783366,3.53703703703704,8
"OSBS02962",404394.482,3284719.113,19.534,19.534,8.29476846155796,3.9223602484472,11
"OSBS02963",404392.256,3284719.217,20.289,20.289,8.51083432349045,3.56782334384858,11
"OSBS02964",404390.528,3284721.225,19.939,19.939,8.43669527533934,2.92592592592593,12
"OSBS02965",404401.189,3284715.108,13.979,13.979,3.95597614638732,3.33103448275862,12
"OSBS02968",404387.174,3284706.444,9.305,9.305,2.13471340366558,6.47368421052632,10
"OSBS02969",404393.271,3284702.519,20.04,20.04,5.40681971601962,4.61538461538461,9
"OSBS02970",404385.363,3284706.374,0,0,0,5.14285714285714,9
"OSBS02980",404379.5,3284684.699,0,0,0,8.13513513513514,12
"OSBS02981",404364.804,3284685.364,17.197,17.197,5.72803253453284,7.56198347107438,17
"OSBS02982",404370.177,3284690.223,14.309,14.309,5.37372616684745,7.36708860759494,15
"OSBS02984",404380.147,3284694.051,11.881,11.881,3.27852864056177,5.91176470588235,14
"OSBS02993",404382.434,3284695.768,12.616,12.616,5.0094359774703,4.61881188118812,11
"OSBS02995",404367.979,3284692.728,16.984,16.984,7.13066397665874,5.87878787878788,11
"OSBS02996",404368.675,3284692.903,17.119,17.119,6.81022755533235,5.58549222797927,11
"OSBS02997",404370.741,3284696.813,16.679,16.679,6.83640584336472,4.42622950819672,11
"OSBS02998",404368.56,3284697.356,16.247,16.247,7.33589470736929,3.83333333333333,8
"OSBS02999",404366.419,3284695.78,16.706,16.706,7.33617826937159,4.97183098591549,13
"OSBS03001",403498.351,3284918.137,18.113,18.113,6.65576835787762,7.53535353535354,18
"OSBS03002",403494.806,3284918.342,13.642,13.642,6.15204307158674,7.82857142857143,23
"OSBS03003",403490.576,3284919.141,13.424,13.424,5.96860767330942,6.09848484848485,17
"OSBS03005",403483.092,3284923.539,13.36,13.36,5.5079040808272,7.195,21
"OSBS03008",403482.238,3284930.934,13.994,13.994,5.37934051320532,9.1063829787234,22
"OSBS03009",403488.6,3284924.507,12.769,12.769,4.92706502202754,7.35903083700441,22
"OSBS03010",403488.809,3284922.509,16.254,16.254,6.93713714897214,5.97247706422018,17
"OSBS03012",403491.931,3284923.802,15.261,15.261,6.85972044043364,7.3125,20
"OSBS03013",403492.767,3284925.028,14.904,14.904,6.25298093961238,8.3943661971831,21
"OSBS03015",403497.587,3284926.608,11.467,11.467,4.83691979421327,6.39130434782609,18
"OSBS03016",403493.2,3284929.331,13.263,13.263,5.52360195955258,9.05384615384615,22
"OSBS03017",403490.266,3284933.356,14.167,14.167,5.63368047450623,7.3515625,22
"OSBS03019",403487.054,3284935.669,12.967,12.967,5.55234717267102,5.86315789473684,20
"OSBS03020",403486.398,3284935.677,13.597,13.597,5.7266250450293,5.97402597402597,21
"OSBS03021",403485.607,3284936.656,13.5,13.5,5.57318437448961,6.94736842105263,21
"OSBS03025",403499.029,3284933.816,13.464,13.464,5.39660870577794,8.30578512396694,23
"OSBS03060",403495.504,3284951.051,8.287,8.287,2.8736802028129,11.0071942446043,24
"OSBS03061",403499.81,3284953.212,10.793,10.793,3.59727619578655,10.0905349794239,23
"OSBS03062",403491.593,3284952.877,10.453,10.453,4.00188411071183,8.58024691358025,21
"OSBS03063",403482.733,3284953.11,11.212,11.212,4.22780820535814,8.69767441860465,19
"OSBS03064",403483.629,3284949.795,13.714,13.714,5.87801838904763,6.38260869565217,22
"OSBS03065",403482.709,3284945.55,11.2,11.2,4.30094571317379,8.56521739130435,17
"OSBS03066",403483.057,3284946.772,13.291,13.291,5.34363345709135,6.08730158730159,18
"OSBS03067",403485.809,3284946.657,11.888,11.888,5.30199012070381,7.21348314606742,18
"OSBS03068",403483.385,3284940.86,13.307,13.307,5.74320631068059,8.83333333333333,21
"OSBS03069",403487.61,3284949.678,12.526,12.526,5.17096119657274,7.72727272727273,23
"OSBS03070",403487.676,3284947.634,11.19,11.19,4.20848705353812,8.02222222222222,18
"OSBS03071",403494.612,3284946.896,14.452,14.452,5.59339463888282,9.39784946236559,23
"OSBS03072",403488.02,3284939.827,5.891,5.891,1.38442311432492,10.6111111111111,20
"OSBS03073",403490.732,3284936.407,13.059,13.059,5.74373514506603,8.16326530612245,18
